,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
1046,FAT,12,"{'lat': 36.77619, 'lon': -119.71813999999999}",-6.0,-6.0,-6.0,1.0
1381,JAC,12,"{'lat': 43.60732, 'lon': -110.73773999999999}",1.2,-6.0,20.0,5.0
787,CPR,12,"{'lat': 42.908359999999995, 'lon': -106.46446999999999}",-4.5,-5.0,-4.0,2.0
792,CRP,12,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",2.6666666666666665,-5.0,13.0,3.0
1605,LNK,12,"{'lat': 40.850970000000004, 'lon': -96.75925}",61.0,61.0,61.0,1.0
2221,RSW,12,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",40.625,-10.0,357.0,8.0
2304,SBP,12,"{'lat': 35.23706, 'lon': -120.64238999999999}",124.0,124.0,124.0,1.0
999,EWN,12,"{'lat': 35.07297, 'lon': -77.04294}",-8.0,-8.0,-8.0,1.0
1203,HDN,12,"{'lat': 40.48118, 'lon': -107.21766000000001}",15.0,15.0,15.0,1.0
589,BTV,12,"{'lat': 44.473, 'lon': -73.15031}",-4.0,-4.0,-4.0,1.0
630,BWI,12,"{'lat': 39.1754, 'lon': -76.6682}",-1.8888888888888888,-7.0,9.0,9.0
1616,MAF,12,"{'lat': 31.942529999999998, 'lon': -102.20191}",92.0,92.0,92.0,1.0
2297,SBN,12,"{'lat': 41.70895, 'lon': -86.31846999999999}",-10.5,-13.0,-8.0,2.0
1690,MEM,12,"{'lat': 35.04242, 'lon': -89.97667}",41.0,41.0,41.0,1.0
1594,LIT,12,"{'lat': 34.7294, 'lon': -92.22425}",-5.0,-5.0,-5.0,1.0
1622,MBS,12,"{'lat': 43.53291, 'lon': -84.07965}",-13.0,-13.0,-13.0,1.0
2240,SAN,12,"{'lat': 32.73356, 'lon': -117.18966}",9.1,-7.0,40.0,10.0
987,EUG,12,"{'lat': 44.123259999999995, 'lon': -123.21869}",-11.5,-14.0,-9.0,2.0
1632,MCI,12,"{'lat': 39.29761, 'lon': -94.71391}",1.375,-5.0,7.0,8.0
2287,SBA,12,"{'lat': 34.42621, 'lon': -119.84037}",-2.0,-10.0,6.0,2.0
600,BUF,12,"{'lat': 42.94052, 'lon': -78.73217}",-0.5,-2.0,1.0,2.0
1671,MDW,12,"{'lat': 41.78598, 'lon': -87.75242}",0.3333333333333333,-11.0,18.0,15.0
962,EKO,12,"{'lat': 40.82493, 'lon': -115.7917}",-9.0,-9.0,-9.0,1.0
1649,MCO,12,"{'lat': 28.428890000000003, 'lon': -81.31603}",12.058823529411764,-11.0,102.0,17.0
2664,YUM,12,"{'lat': 32.65658, 'lon': -114.60597}",-10.0,-10.0,-10.0,1.0
970,ELP,12,"{'lat': 31.80667, 'lon': -106.37781000000001}",1.5,-13.0,17.0,4.0
2273,SAV,12,"{'lat': 32.12758, 'lon': -81.20214}",-5.333333333333333,-8.0,-4.0,3.0
2259,SAT,12,"{'lat': 29.533690000000004, 'lon': -98.46978}",11.833333333333334,-2.0,34.0,6.0
957,EGE,12,"{'lat': 39.64257, 'lon': -106.9177}",14.75,-2.0,35.0,4.0
1007,EWR,12,"{'lat': 40.6925, 'lon': -74.16866}",6.6,-12.0,74.0,10.0
943,DTW,12,"{'lat': 42.21206, 'lon': -83.34884}",12.256410256410257,-9.0,129.0,39.0
1198,GUC,12,"{'lat': 38.53396, 'lon': -106.93318000000001}",260.0,260.0,260.0,1.0
800,CSG,12,"{'lat': 32.516329999999996, 'lon': -84.93885999999999}",-5.0,-5.0,-5.0,1.0
2170,RIC,12,"{'lat': 37.50517, 'lon': -77.31967}",-4.4,-8.0,0.0,5.0
783,COU,12,"{'lat': 38.818090000000005, 'lon': -92.21963000000001}",4.0,4.0,4.0,1.0
1529,LEX,12,"{'lat': 38.036970000000004, 'lon': -84.60539}",-7.0,-7.0,-7.0,1.0
2383,SHV,12,"{'lat': 32.44663, 'lon': -93.8256}",35.0,-4.0,74.0,2.0
545,BOS,12,"{'lat': 42.36435, 'lon': -71.00518000000001}",-2.5384615384615383,-8.0,6.0,13.0
1756,MKE,12,"{'lat': 42.94722, 'lon': -87.89658}",-1.0,-3.0,3.0,5.0
1035,FAR,12,"{'lat': 46.91935, 'lon': -96.81499000000001}",0.0,0.0,0.0,1.0
1536,LFT,12,"{'lat': 30.20528, 'lon': -91.98765999999999}",0.0,0.0,0.0,1.0
922,DRO,12,"{'lat': 37.15152, 'lon': -107.75376999999999}",-10.0,-10.0,-10.0,1.0
663,CAK,12,"{'lat': 40.916309999999996, 'lon': -81.44247}",-4.5,-5.0,-4.0,2.0
1547,LGA,12,"{'lat': 40.77724, 'lon': -73.87261}",15.1875,-7.0,122.0,16.0
1219,HNL,12,"{'lat': 21.31869, 'lon': -157.92241}",-2.0,-9.0,20.0,9.0
2186,RNO,12,"{'lat': 39.49858, 'lon': -119.76806}",-6.4,-10.0,2.0,5.0
1738,MIA,12,"{'lat': 25.79325, 'lon': -80.29056}",4.75,-8.0,32.0,12.0
1022,EYW,12,"{'lat': 24.55611, 'lon': -81.75956}",-9.0,-9.0,-9.0,1.0
393,ASE,12,"{'lat': 39.22316, 'lon': -106.86885}",18.666666666666668,-2.0,45.0,3.0
2358,SFO,12,"{'lat': 37.619, 'lon': -122.37483999999999}",7.230769230769231,-10.0,110.0,26.0
1563,LGB,12,"{'lat': 33.81772, 'lon': -118.15161}",-5.0,-5.0,-5.0,1.0
930,DSM,12,"{'lat': 41.534929999999996, 'lon': -93.66068}",10.0,-2.0,22.0,2.0
559,BQK,12,"{'lat': 31.25903, 'lon': -81.46631}",-5.0,-5.0,-5.0,1.0
1726,MHT,12,"{'lat': 42.93452, 'lon': -71.43706}",30.0,30.0,30.0,1.0
2338,SEA,12,"{'lat': 47.44898, 'lon': -122.30931000000001}",-1.0,-6.0,6.0,13.0
646,BZN,12,"{'lat': 45.7769, 'lon': -111.15301000000001}",2.5,-8.0,13.0,2.0
1578,LIH,12,"{'lat': 21.97598, 'lon': -159.33896000000001}",-3.0,-3.0,-3.0,1.0
2205,ROC,12,"{'lat': 43.11887, 'lon': -77.67238}",-1.0,-1.0,-1.0,1.0
2321,SDF,12,"{'lat': 38.17439, 'lon': -85.736}",-8.0,-13.0,-3.0,2.0
667,CDC,12,"{'lat': 37.70097, 'lon': -113.09858}",4.0,4.0,4.0,1.0
1116,GEG,12,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",-3.0,-3.0,-3.0,1.0
614,BUR,12,"{'lat': 34.20062, 'lon': -118.3585}",3.2,-3.0,14.0,5.0
2043,PHX,12,"{'lat': 33.43417, 'lon': -112.00806000000001}",11.571428571428571,-9.0,49.0,14.0
1950,ORD,12,"{'lat': 41.9796, 'lon': -87.90446}",10.756756756756756,-9.0,86.0,37.0
2612,TVC,12,"{'lat': 44.741440000000004, 'lon': -85.58224}",-5.0,-5.0,-5.0,1.0
1164,GRR,12,"{'lat': 42.88082, 'lon': -85.52277}",0.0,0.0,0.0,1.0
1340,IND,12,"{'lat': 39.71733, 'lon': -86.29438}",2.25,-8.0,17.0,4.0
333,ACY,12,"{'lat': 39.45758, 'lon': -74.57717}",89.0,89.0,89.0,1.0
1280,IAD,12,"{'lat': 38.94453, 'lon': -77.45581}",6.111111111111111,-10.0,142.0,18.0
1927,OME,12,"{'lat': 64.5122, 'lon': -165.44525}",-8.0,-8.0,-8.0,1.0
2070,PIT,12,"{'lat': 40.49147, 'lon': -80.23286999999999}",10.0,1.0,30.0,5.0
2063,PIH,12,"{'lat': 42.91131, 'lon': -112.59586000000002}",-1.0,-1.0,-1.0,1.0
1872,OAK,12,"{'lat': 37.72129, 'lon': -122.22072}",8.714285714285714,-3.0,47.0,7.0
2023,PHL,12,"{'lat': 39.87195, 'lon': -75.24114}",2.5,-8.0,20.0,6.0
428,AUS,12,"{'lat': 30.19453, 'lon': -97.66986999999999}",3.625,-7.0,26.0,8.0
1252,HPN,12,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",10.0,10.0,10.0,1.0
1128,GJT,12,"{'lat': 39.122409999999995, 'lon': -108.52673}",-0.5,-4.0,3.0,2.0
830,DAL,12,"{'lat': 32.84711, 'lon': -96.85177}",14.166666666666666,-11.0,46.0,12.0
1299,IAH,12,"{'lat': 29.98047, 'lon': -95.33972}",6.486486486486487,-8.0,96.0,37.0
2557,TPA,12,"{'lat': 27.97547, 'lon': -82.53325}",0.4444444444444444,-13.0,9.0,9.0
735,CLT,12,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-1.3333333333333333,-10.0,4.0,6.0
457,BDL,12,"{'lat': 41.93887, 'lon': -72.68323000000001}",-4.25,-8.0,-2.0,4.0
1350,INL,12,"{'lat': 48.56619, 'lon': -93.40307}",-11.0,-11.0,-11.0,1.0
352,ALB,12,"{'lat': 42.74812, 'lon': -73.80298}",-4.0,-4.0,-4.0,1.0
1353,ISN,12,"{'lat': 48.17794, 'lon': -103.64235}",12.0,12.0,12.0,1.0
1154,GRK,12,"{'lat': 31.0649, 'lon': -97.8278}",20.5,-5.0,46.0,2.0
2601,TUS,12,"{'lat': 32.11608, 'lon': -110.94103}",-1.0,-10.0,8.0,2.0
1133,GNV,12,"{'lat': 29.69006, 'lon': -82.27178}",-7.0,-7.0,-7.0,1.0
2586,TUL,12,"{'lat': 36.198370000000004, 'lon': -95.88824}",92.25,-5.0,373.0,4.0
844,DAY,12,"{'lat': 39.90238, 'lon': -84.21938}",-3.3333333333333335,-5.0,-2.0,3.0
1139,GPT,12,"{'lat': 30.40728, 'lon': -89.07009000000001}",-6.0,-6.0,-6.0,1.0
440,AVL,12,"{'lat': 35.43619, 'lon': -82.54181}",13.0,13.0,13.0,1.0
1322,IDA,12,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",6.0,6.0,6.0,1.0
862,DCA,12,"{'lat': 38.85208, 'lon': -77.03772}",-3.3636363636363638,-14.0,3.0,11.0
445,AVP,12,"{'lat': 41.33815, 'lon': -75.72426999999999}",-4.0,-4.0,-4.0,1.0
2575,TTN,12,"{'lat': 40.27669, 'lon': -74.81347}",-2.0,-2.0,-2.0,1.0
1859,MYR,12,"{'lat': 33.67975, 'lon': -78.92833}",-17.0,-17.0,-17.0,1.0
1260,HRL,12,"{'lat': 26.228509999999996, 'lon': -97.65439}",-1.0,-1.0,-1.0,1.0
777,COS,12,"{'lat': 38.80581, 'lon': -104.70025}",39.0,39.0,39.0,1.0
2634,VEL,12,"{'lat': 40.4409, 'lon': -109.50992}",-15.0,-15.0,-15.0,1.0
770,COD,12,"{'lat': 44.52019, 'lon': -109.0238}",27.0,27.0,27.0,1.0
751,CMH,12,"{'lat': 39.99799, 'lon': -82.89188}",5.5,-6.0,35.0,6.0
2001,PDX,12,"{'lat': 45.58872, 'lon': -122.5975}",-2.625,-9.0,2.0,8.0
1934,ONT,12,"{'lat': 34.056, 'lon': -117.60118999999999}",16.0,-11.0,91.0,6.0
1328,ILM,12,"{'lat': 34.27061, 'lon': -77.90256}",-6.0,-6.0,-6.0,1.0
1265,HSV,12,"{'lat': 34.64045, 'lon': -86.77311}",-10.0,-10.0,-10.0,1.0
1918,OMA,12,"{'lat': 41.30252, 'lon': -95.89416999999999}",-2.3333333333333335,-5.0,0.0,3.0
1905,OKC,12,"{'lat': 35.39309, 'lon': -97.60073}",27.5,-9.0,128.0,4.0
1313,ICT,12,"{'lat': 37.64996, 'lon': -97.43305}",-3.0,-3.0,-3.0,1.0
1888,OGG,12,"{'lat': 20.89865, 'lon': -156.43046}",13.333333333333334,-4.0,41.0,6.0
1147,GRB,12,"{'lat': 44.48507, 'lon': -88.12959000000001}",0.0,0.0,0.0,1.0
2587,TUL,13,"{'lat': 36.198370000000004, 'lon': -95.88824}",-5.5,-6.0,-5.0,2.0
1031,FAI,13,"{'lat': 64.81368, 'lon': -147.85967}",-5.0,-5.0,-5.0,1.0
1117,GEG,13,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",29.0,-1.0,59.0,2.0
664,CAK,13,"{'lat': 40.916309999999996, 'lon': -81.44247}",8.0,7.0,9.0,2.0
394,ASE,13,"{'lat': 39.22316, 'lon': -106.86885}",30.5,1.0,60.0,2.0
1194,GTF,13,"{'lat': 47.482, 'lon': -111.37069}",-10.0,-10.0,-10.0,1.0
2044,PHX,13,"{'lat': 33.43417, 'lon': -112.00806000000001}",2.7916666666666665,-8.0,48.0,24.0
1966,ORF,13,"{'lat': 36.89461, 'lon': -76.20121999999999}",-4.5,-5.0,-4.0,2.0
1564,LGB,13,"{'lat': 33.81772, 'lon': -118.15161}",-9.0,-9.0,-9.0,1.0
1036,FAR,13,"{'lat': 46.91935, 'lon': -96.81499000000001}",127.0,127.0,127.0,1.0
546,BOS,13,"{'lat': 42.36435, 'lon': -71.00518000000001}",132.0,-14.0,1190.0,9.0
1300,IAH,13,"{'lat': 29.98047, 'lon': -95.33972}",5.666666666666667,-3.0,33.0,27.0
1548,LGA,13,"{'lat': 40.77724, 'lon': -73.87261}",5.8,-10.0,95.0,15.0
2377,SGU,13,"{'lat': 37.090579999999996, 'lon': -113.59306000000001}",13.0,13.0,13.0,1.0
831,DAL,13,"{'lat': 32.84711, 'lon': -96.85177}",8.333333333333334,-5.0,36.0,6.0
2359,SFO,13,"{'lat': 37.619, 'lon': -122.37483999999999}",13.090909090909092,-8.0,178.0,33.0
1739,MIA,13,"{'lat': 25.79325, 'lon': -80.29056}",5.916666666666667,-7.0,61.0,12.0
2187,RNO,13,"{'lat': 39.49858, 'lon': -119.76806}",18.0,3.0,33.0,2.0
1757,MKE,13,"{'lat': 42.94722, 'lon': -87.89658}",1.25,-4.0,10.0,4.0
2373,SGF,13,"{'lat': 37.24433, 'lon': -93.38686}",29.0,-2.0,88.0,3.0
2024,PHL,13,"{'lat': 39.87195, 'lon': -75.24114}",-2.8181818181818183,-7.0,6.0,11.0
1530,LEX,13,"{'lat': 38.036970000000004, 'lon': -84.60539}",-5.0,-5.0,-5.0,1.0
1220,HNL,13,"{'lat': 21.31869, 'lon': -157.92241}",31.0,-11.0,293.0,11.0
2384,SHV,13,"{'lat': 32.44663, 'lon': -93.8256}",20.0,20.0,20.0,1.0
752,CMH,13,"{'lat': 39.99799, 'lon': -82.89188}",3.75,0.0,11.0,4.0
931,DSM,13,"{'lat': 41.534929999999996, 'lon': -93.66068}",1.5,-10.0,13.0,2.0
1906,OKC,13,"{'lat': 35.39309, 'lon': -97.60073}",20.666666666666668,-7.0,39.0,3.0
2602,TUS,13,"{'lat': 32.11608, 'lon': -110.94103}",12.6,-9.0,38.0,5.0
429,AUS,13,"{'lat': 30.19453, 'lon': -97.66986999999999}",12.833333333333334,-5.0,42.0,6.0
1272,HYS,13,"{'lat': 38.84494, 'lon': -99.27403000000001}",-10.0,-10.0,-10.0,1.0
1204,HDN,13,"{'lat': 40.48118, 'lon': -107.21766000000001}",40.0,40.0,40.0,1.0
2002,PDX,13,"{'lat': 45.58872, 'lon': -122.5975}",-0.8571428571428571,-12.0,7.0,7.0
958,EGE,13,"{'lat': 39.64257, 'lon': -106.9177}",53.0,53.0,53.0,1.0
988,EUG,13,"{'lat': 44.123259999999995, 'lon': -123.21869}",16.0,16.0,16.0,1.0
1935,ONT,13,"{'lat': 34.056, 'lon': -117.60118999999999}",-3.0,-3.0,-3.0,1.0
2619,TYR,13,"{'lat': 32.35414, 'lon': -95.40239}",0.0,0.0,0.0,1.0
1633,MCI,13,"{'lat': 39.29761, 'lon': -94.71391}",4.833333333333333,-10.0,26.0,6.0
2241,SAN,13,"{'lat': 32.73356, 'lon': -117.18966}",10.0,-7.0,43.0,13.0
1208,HIB,13,"{'lat': 47.3866, 'lon': -92.83899}",12.0,12.0,12.0,1.0
1266,HSV,13,"{'lat': 34.64045, 'lon': -86.77311}",-5.0,-5.0,-5.0,1.0
1691,MEM,13,"{'lat': 35.04242, 'lon': -89.97667}",-1.6666666666666667,-11.0,12.0,3.0
601,BUF,13,"{'lat': 42.94052, 'lon': -78.73217}",33.4,-8.0,135.0,5.0
1672,MDW,13,"{'lat': 41.78598, 'lon': -87.75242}",8.19047619047619,-2.0,33.0,21.0
981,ESC,13,"{'lat': 45.72267, 'lon': -87.09373000000001}",-11.0,-11.0,-11.0,1.0
2274,SAV,13,"{'lat': 32.12758, 'lon': -81.20214}",22.5,-3.0,48.0,2.0
1650,MCO,13,"{'lat': 28.428890000000003, 'lon': -81.31603}",13.333333333333334,-5.0,112.0,21.0
419,ATW,13,"{'lat': 44.25741, 'lon': -88.51948}",2.0,2.0,2.0,1.0
1261,HRL,13,"{'lat': 26.228509999999996, 'lon': -97.65439}",35.0,35.0,35.0,1.0
971,ELP,13,"{'lat': 31.80667, 'lon': -106.37781000000001}",14.5,-2.0,31.0,2.0
615,BUR,13,"{'lat': 34.20062, 'lon': -118.3585}",6.0,-4.0,35.0,5.0
1663,MDT,13,"{'lat': 40.1935, 'lon': -76.7634}",-5.0,-5.0,-5.0,1.0
2260,SAT,13,"{'lat': 29.533690000000004, 'lon': -98.46978}",84.25,-3.0,305.0,4.0
766,CMX,13,"{'lat': 47.168420000000005, 'lon': -88.48906}",75.0,75.0,75.0,1.0
319,ABR,13,"{'lat': 45.449059999999996, 'lon': -98.42183}",-11.0,-11.0,-11.0,1.0
2339,SEA,13,"{'lat': 47.44898, 'lon': -122.30931000000001}",5.266666666666667,-10.0,40.0,15.0
1617,MAF,13,"{'lat': 31.942529999999998, 'lon': -102.20191}",45.0,45.0,45.0,1.0
334,ACY,13,"{'lat': 39.45758, 'lon': -74.57717}",-10.0,-10.0,-10.0,1.0
647,BZN,13,"{'lat': 45.7769, 'lon': -111.15301000000001}",15.666666666666666,-11.0,68.0,3.0
379,ANC,13,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-9.5,-10.0,-9.0,2.0
353,ALB,13,"{'lat': 42.74812, 'lon': -73.80298}",4.0,4.0,4.0,1.0
1579,LIH,13,"{'lat': 21.97598, 'lon': -159.33896000000001}",-4.5,-6.0,-3.0,2.0
1722,MHK,13,"{'lat': 39.14097, 'lon': -96.67083000000001}",-10.0,-10.0,-10.0,1.0
1047,FAT,13,"{'lat': 36.77619, 'lon': -119.71813999999999}",-2.6666666666666665,-9.0,2.0,3.0
2206,ROC,13,"{'lat': 43.11887, 'lon': -77.67238}",0.0,0.0,0.0,1.0
1717,MGM,13,"{'lat': 32.30064, 'lon': -86.39398}",-6.0,-6.0,-6.0,1.0
1196,GTR,13,"{'lat': 33.45033, 'lon': -88.59137}",-4.0,-4.0,-4.0,1.0
2322,SDF,13,"{'lat': 38.17439, 'lon': -85.736}",-2.5,-4.0,-1.0,2.0
1919,OMA,13,"{'lat': 41.30252, 'lon': -95.89416999999999}",-7.0,-8.0,-6.0,2.0
2232,SAF,13,"{'lat': 35.61678, 'lon': -106.08814}",-4.0,-4.0,-4.0,1.0
1711,MFR,13,"{'lat': 42.37423, 'lon': -122.8735}",47.0,47.0,47.0,1.0
1253,HPN,13,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",-15.0,-15.0,-15.0,1.0
1595,LIT,13,"{'lat': 34.7294, 'lon': -92.22425}",-6.0,-6.0,-6.0,1.0
944,DTW,13,"{'lat': 42.21206, 'lon': -83.34884}",-1.2857142857142858,-6.0,2.0,7.0
388,APN,13,"{'lat': 45.078070000000004, 'lon': -83.56029000000001}",37.0,37.0,37.0,1.0
2213,RST,13,"{'lat': 43.90883, 'lon': -92.49799}",-1.0,-1.0,-1.0,1.0
1702,MFE,13,"{'lat': 26.175829999999998, 'lon': -98.23861}",2.0,2.0,2.0,1.0
363,AMA,13,"{'lat': 35.21937, 'lon': -101.70593000000001}",-4.0,-4.0,-4.0,1.0
631,BWI,13,"{'lat': 39.1754, 'lon': -76.6682}",-1.8571428571428572,-9.0,7.0,14.0
1281,IAD,13,"{'lat': 38.94453, 'lon': -77.45581}",-2.0,-4.0,0.0,4.0
2222,RSW,13,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",1.7142857142857142,-9.0,26.0,7.0
1165,GRR,13,"{'lat': 42.88082, 'lon': -85.52277}",-0.5,-7.0,6.0,2.0
1008,EWR,13,"{'lat': 40.6925, 'lon': -74.16866}",3.4583333333333335,-6.0,60.0,24.0
1323,IDA,13,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",38.0,38.0,38.0,1.0
863,DCA,13,"{'lat': 38.85208, 'lon': -77.03772}",-2.625,-10.0,23.0,8.0
1082,FNT,13,"{'lat': 42.9655, 'lon': -83.74346}",-2.0,-5.0,1.0,2.0
479,BHM,13,"{'lat': 33.562940000000005, 'lon': -86.75355}",3.0,3.0,3.0,1.0
2640,VPS,13,"{'lat': 30.48325, 'lon': -86.5254}",-3.5,-4.0,-3.0,2.0
2105,PSP,13,"{'lat': 33.82922, 'lon': -116.50625}",5.5,-10.0,18.0,4.0
2496,STC,13,"{'lat': 45.545320000000004, 'lon': -94.05834}",66.0,66.0,66.0,1.0
2492,SRQ,13,"{'lat': 27.395329999999998, 'lon': -82.55411}",5.5,-1.0,12.0,2.0
1186,GSP,13,"{'lat': 34.89567, 'lon': -82.21885999999999}",-5.0,-7.0,-3.0,2.0
1431,JMS,13,"{'lat': 46.92972, 'lon': -98.6782}",115.0,115.0,115.0,1.0
1359,ISP,13,"{'lat': 40.79524, 'lon': -73.10021}",19.0,19.0,19.0,1.0
1435,JNU,13,"{'lat': 58.35496, 'lon': -134.57628}",-0.5,-3.0,2.0,2.0
882,DEN,13,"{'lat': 39.85841, 'lon': -104.667}",22.0,-8.0,149.0,28.0
489,BIL,13,"{'lat': 45.80766, 'lon': -108.54286}",27.0,-8.0,62.0,2.0
2398,SJC,13,"{'lat': 37.36186, 'lon': -121.92901}",5.0,-7.0,27.0,4.0
1873,OAK,13,"{'lat': 37.72129, 'lon': -122.22072}",13.5,-9.0,41.0,6.0
698,CID,13,"{'lat': 41.88459, 'lon': -91.71087}",-2.5,-4.0,-1.0,2.0
458,BDL,13,"{'lat': 41.93887, 'lon': -72.68323000000001}",-3.6666666666666665,-9.0,-1.0,3.0
1446,KOA,13,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",2.0,2.0,2.0,1.0
1984,PBI,13,"{'lat': 26.683159999999997, 'lon': -80.09559}",7.25,-6.0,22.0,4.0
2476,SNA,13,"{'lat': 33.67566, 'lon': -117.86822}",10.0,-5.0,45.0,6.0
1354,ISN,13,"{'lat': 48.17794, 'lon': -103.64235}",56.0,56.0,56.0,1.0
494,BIS,13,"{'lat': 46.77411, 'lon': -100.74672}",-2.0,-2.0,-2.0,1.0
498,BJI,13,"{'lat': 47.50942, 'lon': -94.93372}",-6.0,-6.0,-6.0,1.0
2468,SMX,13,"{'lat': 34.89925, 'lon': -120.45758000000001}",10.0,10.0,10.0,1.0
2120,PVD,13,"{'lat': 41.724, 'lon': -71.42822}",1.5,1.0,2.0,2.0
1828,MSP,13,"{'lat': 44.88055, 'lon': -93.21692}",6.666666666666667,-6.0,81.0,24.0
1810,MSN,13,"{'lat': 43.13986, 'lon': -89.33751}",0.5,-12.0,13.0,2.0
1419,JFK,13,"{'lat': 40.63975, 'lon': -73.77893}",-1.5833333333333333,-9.0,24.0,12.0
2071,PIT,13,"{'lat': 40.49147, 'lon': -80.23286999999999}",5.5,-1.0,12.0,2.0
1382,JAC,13,"{'lat': 43.60732, 'lon': -110.73773999999999}",3.0,-1.0,11.0,3.0
1855,MTJ,13,"{'lat': 38.50887, 'lon': -107.89383000000001}",-4.0,-4.0,-4.0,1.0
467,BET,13,"{'lat': 60.77978, 'lon': -161.838}",-13.0,-13.0,-13.0,1.0
2535,SYR,13,"{'lat': 43.11119, 'lon': -76.10631}",0.0,-10.0,10.0,2.0
1391,JAN,13,"{'lat': 32.311170000000004, 'lon': -90.07589}",-5.0,-5.0,-5.0,1.0
2524,SUN,13,"{'lat': 43.50484, 'lon': -114.29659}",74.5,74.0,75.0,2.0
471,BFL,13,"{'lat': 35.4336, 'lon': -119.05677}",-13.0,-13.0,-13.0,1.0
1107,GCC,13,"{'lat': 44.3489, 'lon': -105.53936000000002}",27.0,27.0,27.0,1.0
1844,MSY,13,"{'lat': 29.99339, 'lon': -90.25803}",-2.6666666666666665,-5.0,1.0,3.0
2092,PSC,13,"{'lat': 46.26468, 'lon': -119.11903000000001}",1.0,-5.0,7.0,2.0
407,ATL,13,"{'lat': 33.640440000000005, 'lon': -84.42694}",6.0754716981132075,-7.0,61.0,53.0
718,CLE,13,"{'lat': 41.41089, 'lon': -81.8494}",7.166666666666667,-10.0,48.0,6.0
2544,TLH,13,"{'lat': 30.39653, 'lon': -84.35033}",-6.0,-6.0,-6.0,1.0
1404,JAX,13,"{'lat': 30.494059999999998, 'lon': -81.68786}",-2.25,-6.0,3.0,4.0
1951,ORD,13,"{'lat': 41.9796, 'lon': -87.90446}",8.535211267605634,-13.0,149.0,71.0
1369,ITO,13,"{'lat': 19.72026, 'lon': -155.04847}",-9.0,-9.0,-9.0,1.0
2515,STT,13,"{'lat': 18.337310000000002, 'lon': -64.97336}",-7.5,-13.0,-2.0,2.0
1238,HOU,13,"{'lat': 29.64542, 'lon': -95.27889}",12.222222222222221,-4.0,41.0,9.0
708,CLD,13,"{'lat': 33.12723, 'lon': -117.27873000000001}",-2.0,-2.0,-2.0,1.0
704,CIU,13,"{'lat': 46.25075, 'lon': -84.47239}",-6.0,-6.0,-6.0,1.0
2504,STL,13,"{'lat': 38.747690000000006, 'lon': -90.35999}",1.0,-7.0,20.0,8.0
2548,TOL,13,"{'lat': 41.58681, 'lon': -83.80783000000001}",0.0,0.0,0.0,1.0
1091,FSD,13,"{'lat': 43.58135, 'lon': -96.7417}",31.0,31.0,31.0,1.0
808,CVG,13,"{'lat': 39.04614, 'lon': -84.66216999999999}",4.25,-3.0,21.0,4.0
1458,KTN,13,"{'lat': 55.35556999999999, 'lon': -131.71374}",-16.0,-16.0,-16.0,1.0
2459,SMF,13,"{'lat': 38.69542, 'lon': -121.59076999999999}",17.714285714285715,-6.0,77.0,7.0
845,DAY,13,"{'lat': 39.90238, 'lon': -84.21938}",-4.0,-10.0,2.0,2.0
531,BOI,13,"{'lat': 43.564440000000005, 'lon': -116.22278}",4.8,-5.0,13.0,5.0
686,CHS,13,"{'lat': 32.89865, 'lon': -80.04051}",-1.5,-3.0,0.0,2.0
1341,IND,13,"{'lat': 39.71733, 'lon': -86.29438}",-0.8,-7.0,10.0,5.0
1889,OGG,13,"{'lat': 20.89865, 'lon': -156.43046}",6.0,0.0,12.0,7.0
514,BNA,13,"{'lat': 36.12448, 'lon': -86.67818}",-4.75,-8.0,-1.0,4.0
1478,LAS,13,"{'lat': 36.08036, 'lon': -115.15233}",12.607142857142858,-10.0,91.0,28.0
778,COS,13,"{'lat': 38.80581, 'lon': -104.70025}",38.0,38.0,38.0,1.0
1140,GPT,13,"{'lat': 30.40728, 'lon': -89.07009000000001}",-4.0,-4.0,-4.0,1.0
736,CLT,13,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",2.217391304347826,-7.0,53.0,23.0
1787,MOB,13,"{'lat': 30.69142, 'lon': -88.24283}",-5.0,-7.0,-3.0,2.0
1148,GRB,13,"{'lat': 44.48507, 'lon': -88.12959000000001}",51.5,-6.0,109.0,2.0
2568,TRI,13,"{'lat': 36.47521, 'lon': -82.40742}",-5.0,-5.0,-5.0,1.0
309,ABQ,13,"{'lat': 35.04022, 'lon': -106.60918999999998}",67.0,-1.0,217.0,4.0
1068,FLL,13,"{'lat': 26.07258, 'lon': -80.15275}",0.8888888888888888,-10.0,20.0,9.0
1793,MOT,13,"{'lat': 48.25938, 'lon': -101.28033}",10.0,1.0,19.0,2.0
